;;190;61;003;0001;Berlingerode;1;1;1031;681;66,1;18;663;17;664;135;20,4;132;19,9;381;57,5;335;50,5;76;11,5;74;11,1;36;5,4;79;11,9;3;0,5;9;1,4;27;4,1;32;4,8;0;0;3;0,5;0;0;0;0;0;0;0;0;5;0,8
;G;190;61;004;0000;Bernterode (b. Heilb. Heiligenst.);1;1;224;165;73,7;11;154;12;153;30;19,5;35;22,9;99;64,3;82;53,6;9;5,8;10;6,5;8;5,2;19;12,4;6;3,9;4;2,6;1;0,6;2;1,3;0;0;1;0,7;0;0;0;0;0;0;0;0;1;0,6
;;190;61;004;0001;Bernterode (Heiligenstadt);1;1;224;165;73,7;11;154;12;153;30;19,5;35;22,9;99;64,3;82;53,6;9;5,8;10;6,5;8;5,2;19;12,4;6;3,9;4;2,6;1;0,6;2;1,3;0;0;1;0,7;0;0;0;0;0;0;0;0;1;0,6
;G;190;61;005;0000;Bernterode (bei Worbis);1;1;1176;763;64,9;18;745;22;741;141;18,9;152;20,5;393;52,8;358;48,3;96;12,9;102;13,8;37;5,0;76;10,3;24;3,2;17;2,3;26;3,5;21;2,8;0;0;5;0,7;0;0;6;0,8;0;0;4;0,5;28;3,8
;;190;61;005;0001;Bernterode;1;1;1176;763;64,9;18;745;22;741;141;18,9;152;20,5;393;52,8;358;48,3;96;12,9;102;13,8;37;5,0;76;10,3;24;3,2;17;2,3;26;3,5;21;2,8;0;0;5;0,7;0;0;6;0,8;0;0;4;0,5;28;3,8
;G;190;61;007;0000;Birkenfelde;1;1;487;332;68,2;2;330;6;326;74;22,4;65;19,9;174;52,7;157;48,2;49;14,8;46;14,1;12;3,6;28;8,6;4;1,2;16;4,9;6;1,8;8;2,5;0;0;3;0,9;0;0;2;0,6;0;0;1;0,3;11;3,3
;;190;61;007;0001;Birkenfelde;1;1;487;332;68,2;2;330;6;326;74;22,4;65;19,9;174;52,7;157;48,2;49;14,8;46;14,1;12;3,6;28;8,6;4;1,2;16;4,9;6;1,8;8;2,5;0;0;3;0,9;0;0;2;0,6;0;0;1;0,3;11;3,3
;G;190;61;009;0000;Bischofferode;3;3;1666;1122;67,3;20;1102;26;1096;364;33,0;325;29,7;394;35,8;330;30,1;227;20,6;269;24,5;42;3,8;91;8,3;14;1,3;30;2,7;38;3,4;37;3,4;0;0;2;0,2;0;0;9;0,8;0;0;3;0,3;23;2,1
;;190;61;009;0001;Bischofferode 1;1;1;633;409;64,6;7;402;9;400;109;27,1;92;23,0;197;49,0;161;40,3;55;13,7;79;19,8;17;4,2;45;11,3;6;1,5;8;2,0;8;2,0;10;2,5;0;0;1;0,3;0;0;3;0,8;0;0;1;0,3;10;2,5
;;190;61;009;0002;Bischofferode 2;1;1;749;514;68,6;5;509;9;505;178;35,0;160;31,7;149;29,3;137;27,1;120;23,6;130;25,7;20;3,9;29;5,7;5;1,0;17;3,4;25;4,9;23;4,6;0;0;1;0,2;0;0;6;1,2;0;0;2;0,4;12;2,4
