E;G;189;61;018;0000;Büttstedt;1;1;755;490;64,9;11;479;11;479;44;9,2;48;10,0;42;8,8;42;8,8;310;64,7;277;57,8;37;7,7;61;12,7;21;4,4;20;4,2;18;3,8;17;3,5;0;0;0;0;0;0;1;0,2;7;1,5;3;0,6;0;0;10;2,1;0;0;;
E;;189;61;018;0001;Büttstedt;1;1;755;490;64,9;11;479;11;479;44;9,2;48;10,0;42;8,8;42;8,8;310;64,7;277;57,8;37;7,7;61;12,7;21;4,4;20;4,2;18;3,8;17;3,5;0;0;0;0;0;0;1;0,2;7;1,5;3;0,6;0;0;10;2,1;0;0;;
E;G;189;61;019;0000;Buhla;2;2;479;305;63,7;2;303;2;303;97;32,0;97;32,0;73;24,1;67;22,1;95;31,4;82;27,1;14;4,6;31;10,2;16;5,3;14;4,6;4;1,3;4;1,3;0;0;0;0;0;0;0;0;4;1,3;3;1,0;0;0;5;1,7;0;0;;
E;;189;61;019;0001;Buhla 1;1;1;320;186;58,1;2;184;2;184;67;36,4;69;37,5;38;20,7;37;20,1;54;29,3;48;26,1;8;4,3;15;8,2;11;6,0;9;4,9;3;1,6;3;1,6;0;0;0;0;0;0;0;0;3;1,6;2;1,1;0;0;1;0,5;0;0;;
E;;189;61;019;0002;Buhla 2 - OT Ascherode;1;1;159;119;74,8;0;119;0;119;30;25,2;28;23,5;35;29,4;30;25,2;41;34,5;34;28,6;6;5,0;16;13,4;5;4,2;5;4,2;1;0,8;1;0,8;0;0;0;0;0;0;0;0;1;0,8;1;0,8;0;0;4;3,4;0;0;;
E;G;189;61;021;0000;Burgwalde;1;1;207;153;73,9;3;150;4;149;29;19,3;23;15,4;12;8,0;20;13,4;85;56,7;73;49,0;6;4,0;12;8,1;6;4,0;8;5,4;10;6,7;9;6,0;0;0;0;0;0;0;0;0;2;1,3;1;0,7;0;0;3;2,0;0;0;;
E;;189;61;021;0001;Burgwalde;1;1;207;153;73,9;3;150;4;149;29;19,3;23;15,4;12;8,0;20;13,4;85;56,7;73;49,0;6;4,0;12;8,1;6;4,0;8;5,4;10;6,7;9;6,0;0;0;0;0;0;0;0;0;2;1,3;1;0,7;0;0;3;2,0;0;0;;
E;G;189;61;022;0000;Deuna;1;1;822;545;66,3;5;540;6;539;48;8,9;52;9,6;81;15,0;74;13,7;324;60,0;303;56,2;38;7,0;48;8,9;23;4,3;30;5,6;14;2,6;12;2,2;0;0;2;0,4;0;0;0;0;12;2,2;8;1,5;0;0;10;1,9;0;0;;
E;;189;61;022;0001;Deuna;1;1;822;545;66,3;5;540;6;539;48;8,9;52;9,6;81;15,0;74;13,7;324;60,0;303;56,2;38;7,0;48;8,9;23;4,3;30;5,6;14;2,6;12;2,2;0;0;2;0,4;0;0;0;0;12;2,2;8;1,5;0;0;10;1,9;0;0;;
E;G;189;61;023;0000;Dieterode;1;1;80;62;77,5;0;62;1;61;10;16,1;10;16,4;7;11,3;8;13,1;37;59,7;38;62,3;5;8,1;3;4,9;3;4,8;2;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
E;;189;61;023;0001;Dieterode;1;1;80;62;77,5;0;62;1;61;10;16,1;10;16,4;7;11,3;8;13,1;37;59,7;38;62,3;5;8,1;3;4,9;3;4,8;2;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
E;G;189;61;024;0000;Dietzenrode/Vatterode;1;1;105;72;68,6;2;70;1;71;11;15,7;16;22,5;21;30,0;17;23,9;19;27,1;19;26,8;6;8,6;6;8,5;9;12,9;10;14,1;2;2,9;2;2,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,4;2;2,9;;
E;;189;61;024;0001;Dietzenrode/Vatterode;1;1;105;72;68,6;2;70;1;71;11;15,7;16;22,5;21;30,0;17;23,9;19;27,1;19;26,8;6;8,6;6;8,5;9;12,9;10;14,1;2;2,9;2;2,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,4;2;2,9;;
E;G;189;61;025;0000;Dingelstädt, Stadt;4;4;3830;2071;54,1;27;2044;23;2048;257;12,6;263;12,8;365;17,9;382;18,7;1014;49,6;880;43,0;193;9,4;290;14,2;122;6,0;103;5,0;61;3,0;54;2,6;0;0;7;0,3;0;0;2;0,1;27;1,3;26;1,3;0;0;41;2,0;5;0,2;;
E;;189;61;025;0001;Dingelstädt 1;1;1;1110;574;51,7;16;558;14;560;79;14,2;73;13,0;137;24,6;152;27,1;238;42,7;196;35,0;44;7,9;74;13,2;32;5,7;26;4,6;19;3,4;16;2,9;0;0;3;0,5;0;0;1;0,2;7;1,3;9;1,6;0;0;10;1,8;2;0,4;;
