E;;189;61;014;0001;Bornhagen;1;1;205;141; 68,8;1;140;1;140;32; 22,9;26; 18,6;54; 38,6;53; 37,9;9; 6,4;8; 5,7;27; 19,3;34; 24,3;7; 5,0;4; 2,9;1; 0,7;2; 1,4;3; 2,1;5; 3,6;5; 3,6;3; 2,1;-;-;-;-;1; 0,7;1; 0,7;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,7;-;-;-;-;2; 1,4;-;-;-;-;-;-;2; 1,4;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;015;0000;Brehme;1;1;877;579; 66,0;7;572;8;571;253; 44,2;217; 38,0;124; 21,7;125; 21,9;29; 5,1;18; 3,2;81; 14,2;92; 16,1;35; 6,1;56; 9,8;12; 2,1;23; 4,0;30; 5,2;28; 4,9;1; 0,2;3; 0,5;-;-;2; 0,4;3; 0,5;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,2;4; 0,7;3; 0,5;-;-;-;-;-;-;-;-;-;-;2; 0,4;-;-;-;-;-;-;1; 0,2;-;-;-;-
E;;189;61;015;0001;Brehme;1;1;877;579; 66,0;7;572;8;571;253; 44,2;217; 38,0;124; 21,7;125; 21,9;29; 5,1;18; 3,2;81; 14,2;92; 16,1;35; 6,1;56; 9,8;12; 2,1;23; 4,0;30; 5,2;28; 4,9;1; 0,2;3; 0,5;-;-;2; 0,4;3; 0,5;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,2;4; 0,7;3; 0,5;-;-;-;-;-;-;-;-;-;-;2; 0,4;-;-;-;-;-;-;1; 0,2;-;-;-;-
E;G;189;61;017;0000;Breitenworbis;2;2;2652;1327; 50,0;13;1314;10;1317;458; 34,9;395; 30,0;247; 18,8;262; 19,9;98; 7,5;80; 6,1;249; 18,9;278; 21,1;106; 8,1;136; 10,3;55; 4,2;64; 4,9;36; 2,7;24; 1,8;24; 1,8;16; 1,2;-;-;6; 0,5;19; 1,4;6; 0,5;-;-;6; 0,5;-;-;-;-;-;-;-;-;22; 1,7;20; 1,5;-;-;3; 0,2;-;-;2; 0,2;-;-;15; 1,1;-;-;2; 0,2;-;-;2; 0,2;-;-;-;-
E;;189;61;017;0001;Breitenworbis;1;1;1673;812; 48,5;8;804;5;807;259; 32,2;213; 26,4;146; 18,2;150; 18,6;59; 7,3;45; 5,6;174; 21,6;197; 24,4;65; 8,1;93; 11,5;39; 4,9;48; 5,9;21; 2,6;17; 2,1;16; 2,0;8; 1,0;-;-;6; 0,7;10; 1,2;2; 0,2;-;-;2; 0,2;-;-;-;-;-;-;-;-;15; 1,9;11; 1,4;-;-;2; 0,2;-;-;2; 0,2;-;-;10; 1,2;-;-;1; 0,1;-;-;-;-;-;-;-;-
E;;189;61;017;0002;Breitenworbis 2 - OT Bernterode;1;1;979;515; 52,6;5;510;5;510;199; 39,0;182; 35,7;101; 19,8;112; 22,0;39; 7,6;35; 6,9;75; 14,7;81; 15,9;41; 8,0;43; 8,4;16; 3,1;16; 3,1;15; 2,9;7; 1,4;8; 1,6;8; 1,6;-;-;-;-;9; 1,8;4; 0,8;-;-;4; 0,8;-;-;-;-;-;-;-;-;7; 1,4;9; 1,8;-;-;1; 0,2;-;-;-;-;-;-;5; 1,0;-;-;1; 0,2;-;-;2; 0,4;-;-;-;-
E;G;189;61;018;0000;Büttstedt;1;1;696;454; 65,2;3;451;3;451;180; 39,9;155; 34,4;112; 24,8;111; 24,6;14; 3,1;14; 3,1;51; 11,3;61; 13,5;58; 12,9;64; 14,2;9; 2,0;12; 2,7;9; 2,0;7; 1,6;4; 0,9;5; 1,1;-;-;5; 1,1;6; 1,3;4; 0,9;-;-;-;-;-;-;-;-;-;-;-;-;8; 1,8;7; 1,6;-;-;-;-;-;-;1; 0,2;-;-;5; 1,1;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;018;0001;Büttstedt;1;1;696;454; 65,2;3;451;3;451;180; 39,9;155; 34,4;112; 24,8;111; 24,6;14; 3,1;14; 3,1;51; 11,3;61; 13,5;58; 12,9;64; 14,2;9; 2,0;12; 2,7;9; 2,0;7; 1,6;4; 0,9;5; 1,1;-;-;5; 1,1;6; 1,3;4; 0,9;-;-;-;-;-;-;-;-;-;-;-;-;8; 1,8;7; 1,6;-;-;-;-;-;-;1; 0,2;-;-;5; 1,1;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;019;0000;Buhla;2;2;396;255; 64,4;2;253;3;252;56; 22,1;42; 16,7;52; 20,6;46; 18,3;32; 12,6;29; 11,5;75; 29,6;79; 31,3;18; 7,1;31; 12,3;7; 2,8;12; 4,8;7; 2,8;6; 2,4;3; 1,2;2; 0,8;-;-;1; 0,4;-;-;-;-;-;-;1; 0,4;-;-;-;-;-;-;-;-;3; 1,2;1; 0,4;-;-;1; 0,4;-;-;-;-;-;-;1; 0,4;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;019;0001;Buhla 1;1;1;245;143; 58,4;1;142;2;141;33; 23,2;26; 18,4;28; 19,7;25; 17,7;17; 12,0;13; 9,2;45; 31,7;55; 39,0;9; 6,3;14; 9,9;2; 1,4;1; 0,7;4; 2,8;4; 2,8;1; 0,7;1; 0,7;-;-;1; 0,7;-;-;-;-;-;-;1; 0,7;-;-;-;-;-;-;-;-;3; 2,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
